,Date,Close,index,Date_AUD,Close_AUD,diff_AUD,Date_BHD,Close_BHD,diff_BHD,Date_CAD,Close_CAD,diff_CAD,Date_CHF,Close_CHF,diff_CHF,Date_CNY,Close_CNY,diff_CNY,Date_DKK,Close_DKK,diff_DKK,Date_EUR,Close_EUR,diff_EUR,Date_GBP,Close_GBP,diff_GBP,Date_HKD,Close_HKD,diff_HKD,Date_INR,Close_INR,diff_INR,Date_NOK,Close_NOK,diff_NOK,Date_NZD,Close_NZD,diff_NZD,Date_PHP,Close_PHP,diff_PHP,Date_SEK,Close_SEK,diff_SEK,Date_SGD,Close_SGD,diff_SGD,Date_ZAR,Close_ZAR,diff_ZAR
38,2018-06-15,109.87,38,2018-06-15,83.74,-0.008642121463241392,2018-06-15,291.05,-0.0028777964301619496,2018-06-15,84.66,-0.005637773079633646,2018-06-15,112.01,0.0023266219239375108,2018-06-15,17.2,-0.004053271569195105,2018-06-15,17.41,-0.0017201834862385912,2018-06-15,129.69,-0.0012321909896033656,2018-06-15,147.46,-0.0033792917004595857,2018-06-15,14.0,-0.002849002849002802,2018-06-15,1.63,-0.012121212121212088,2018-06-15,13.63,-0.002196193265007307,2018-06-15,77.18,-0.00554052312846276,2018-06-15,2.09,-0.004761904761904856,2018-06-15,12.63,0.0,2018-06-15,82.38,-0.00435097897026826,2018-06-15,8.48,-0.02304147465437778
39,2018-06-14,110.16,39,2018-06-14,84.47,0.007874955255936067,2018-06-14,291.89,0.002989485258745095,2018-06-14,85.14,0.003772695119075742,2018-06-14,111.75,0.0015235705323535242,2018-06-14,17.27,0.0052386495925493826,2018-06-14,17.44,0.008675534991324563,2018-06-14,129.85,0.008935508935508985,2018-06-14,147.96,0.0050264909659014645,2018-06-14,14.04,0.0028571428571428914,2018-06-14,1.65,0.0060975609756097615,2018-06-14,13.66,0.008118081180811698,2018-06-14,77.61,0.005050505050504972,2018-06-14,2.1,0.0,2018-06-14,12.63,0.0063745019920318224,2018-06-14,82.74,0.004979958702781451,2018-06-14,8.68,0.008130081300812941
40,2018-06-13,109.83,40,2018-06-13,83.81,-0.00178656503096708,2018-06-13,291.02,-0.0006181318681318659,2018-06-13,84.82,-0.001647834274952964,2018-06-13,111.58,0.003507509668135622,2018-06-13,17.18,0.0011655011655011815,2018-06-13,17.29,0.0011580775911985697,2018-06-13,128.7,0.001712328767123239,2018-06-13,147.22,0.006219670562504165,2018-06-13,14.0,-0.0007137758743753775,2018-06-13,1.64,0.0,2018-06-13,13.55,0.0014781966001480296,2018-06-13,77.22,-0.000647081661705684,2018-06-13,2.1,0.004784688995215447,2018-06-13,12.55,0.0,2018-06-13,82.33,0.0010943579766538036,2018-06-13,8.61,-0.016000000000000014
41,2018-06-12,109.9,41,2018-06-12,83.96,0.009862881885975394,2018-06-12,291.2,0.0023406305934188243,2018-06-12,84.96,0.0030696576151121313,2018-06-12,111.19,0.0027053837135899705,2018-06-12,17.16,0.0035087719298245723,2018-06-12,17.27,0.0040697674418603835,2018-06-12,128.48,0.0035148012184642585,2018-06-12,146.31,-0.002386472112368754,2018-06-12,14.01,0.0021459227467810482,2018-06-12,1.64,0.0,2018-06-12,13.53,0.007446016381235987,2018-06-12,77.27,0.008088714938029984,2018-06-12,2.09,0.0,2018-06-12,12.55,0.007223113964687,2018-06-12,82.24,0.003171505245181727,2018-06-12,8.75,0.01156069364161838
42,2018-06-11,109.7,42,2018-06-11,83.14,0.024522489217498444,2018-06-11,290.52,-0.00812564015022188,2018-06-11,84.7,0.01570931766398842,2018-06-11,110.89,0.00045110068567311146,2018-06-11,17.1,0.025794841031793636,2018-06-11,17.2,0.002331002331002363,2018-06-11,128.03,0.0011729746637472171,2018-06-11,146.66,0.014597025250778106,2018-06-11,13.98,-0.007806955287437911,2018-06-11,1.64,0.01863354037267073,2018-06-11,13.43,-0.005185185185185182,2018-06-11,76.65,0.027617643115699142,2018-06-11,2.09,0.009661835748792313,2018-06-11,12.46,0.017973856209150485,2018-06-11,81.98,0.014101929737753593,2018-06-11,8.65,0.07855361596009991
43,2018-06-08,110.54,43,2018-06-08,81.15,0.004704717097932631,2018-06-08,292.9,0.004837215684929008,2018-06-08,83.39,0.01103297769156164,2018-06-08,110.84,0.003985507246376807,2018-06-08,16.67,0.0036122817579773425,2018-06-08,17.16,0.005272407732864748,2018-06-08,127.88,0.00574125049154528,2018-06-08,144.55,0.0020797227036395416,2018-06-08,14.09,0.004992867332382245,2018-06-08,1.61,0.006250000000000089,2018-06-08,13.5,0.005212211466865346,2018-06-08,74.59,0.0004023605150214049,2018-06-08,2.07,0.009756097560975618,2018-06-08,12.24,-0.0016313213703099683,2018-06-08,80.84,0.005097600397861557,2018-06-08,8.02,0.010075566750629594
44,2018-06-07,110.01,44,2018-06-07,80.77,-0.004191838244359536,2018-06-07,291.49,0.01148587688250391,2018-06-07,82.48,-0.0009689922480620172,2018-06-07,110.4,-0.004867495943753353,2018-06-07,16.61,-0.005389221556886259,2018-06-07,17.07,-0.006980802792321161,2018-06-07,127.15,-0.007183571484344453,2018-06-07,144.25,-0.007636213538800285,2018-06-07,14.02,0.0014285714285713347,2018-06-07,1.6,-0.006211180124223614,2018-06-07,13.43,-0.006656804733727761,2018-06-07,74.56,-0.008114939470533433,2018-06-07,2.05,0.0,2018-06-07,12.26,-0.009693053311793265,2018-06-07,80.43,-0.0026041666666666297,2018-06-07,7.94,-0.02216748768472887
45,2018-06-06,109.91,45,2018-06-06,81.11,-0.0017230769230769383,2018-06-06,288.18,-0.00020815986677769072,2018-06-06,82.56,0.0015770957175784694,2018-06-06,110.94,-0.000540540540540535,2018-06-06,16.7,-0.0029850746268657025,2018-06-06,17.19,-0.0011621150493899002,2018-06-06,128.07,-0.0010919585055768621,2018-06-06,145.36,-0.0008248556502610249,2018-06-06,14.0,0.002865329512893977,2018-06-06,1.61,0.0,2018-06-06,13.52,0.0,2018-06-06,75.17,-0.004898067249139548,2018-06-06,2.05,0.0,2018-06-06,12.38,0.0,2018-06-06,80.64,0.00186358553857624,2018-06-06,8.12,0.003708281829418958
46,2018-06-05,109.56,46,2018-06-05,81.25,-0.0022104875353065045,2018-06-05,288.24,-0.008291759848615077,2018-06-05,82.43,-0.0008484848484847651,2018-06-05,111.0,-0.00027019724398813505,2018-06-05,16.75,-0.0029761904761904656,2018-06-05,17.21,0.003498542274052552,2018-06-05,128.21,0.0030511657017682214,2018-06-05,145.48,0.000825536598789034,2018-06-05,13.96,-0.0014306151645206988,2018-06-05,1.61,-0.006172839506172867,2018-06-05,13.52,-0.001477104874446078,2018-06-05,75.54,-0.0034300791556727273,2018-06-05,2.05,-0.004854368932038944,2018-06-05,12.38,-0.0008071025020177647,2018-06-05,80.49,-0.0014886490509863348,2018-06-05,8.09,-0.0085784313725491
47,2018-06-04,109.69,47,2018-06-04,81.43,-0.012131505519834995,2018-06-04,290.65,0.0071730542657149066,2018-06-04,82.5,-0.019957234497505416,2018-06-04,111.03,0.004523658735185121,2018-06-04,16.8,-0.012925969447708519,2018-06-04,17.15,0.0023378141437755406,2018-06-04,127.82,0.003769436155174999,2018-06-04,145.36,0.004075429992401736,2018-06-04,13.98,0.007204610951008661,2018-06-04,1.62,0.0,2018-06-04,13.54,0.016516516516516422,2018-06-04,75.8,-0.008502289077828684,2018-06-04,2.06,-0.009615384615384581,2018-06-04,12.39,0.0032388663967612974,2018-06-04,80.61,-0.009948415622697104,2018-06-04,8.16,-0.05005820721769494
48,2018-06-01,108.94,48,2018-06-01,82.43,-0.0043483512501509836,2018-06-01,288.58,-0.005753660637381586,2018-06-01,84.18,-0.0022519853028327708,2018-06-01,110.53,0.001177536231883991,2018-06-01,17.02,-0.008736167734420652,2018-06-01,17.11,-0.005810575246949501,2018-06-01,127.34,-0.0063207179087008125,2018-06-01,144.77,-0.0074048680150838875,2018-06-01,13.88,-0.005730659025787954,2018-06-01,1.62,0.0,2018-06-01,13.32,-0.008928571428571397,2018-06-01,76.45,0.007379101330873716,2018-06-01,2.08,0.0,2018-06-01,12.35,-0.01436552274541103,2018-06-01,81.42,-0.004158512720156549,2018-06-01,8.59,-0.021640091116173044
49,2018-05-31,109.54,49,2018-05-31,82.79,-0.002049180327868716,2018-05-31,290.25,-0.0006197706848466433,2018-05-31,84.37,-0.007294975879515109,2018-05-31,110.4,-0.0003621876131835178,2018-05-31,17.17,-0.0005820721769498327,2018-05-31,17.21,-0.0017401392111368041,2018-05-31,128.15,-0.0021024762498051963,2018-05-31,145.85,-0.00464068791373784,2018-05-31,13.96,0.0,2018-05-31,1.62,0.006211180124223503,2018-05-31,13.44,-0.00591715976331364,2018-05-31,75.89,-0.0005268010009219504,2018-05-31,2.08,-0.004784688995215225,2018-05-31,12.53,0.0023999999999999577,2018-05-31,81.76,0.0,2018-05-31,8.78,-0.005662514156285492
50,2018-05-30,109.58,50,2018-05-30,82.96,-0.00012052549114138777,2018-05-30,290.43,-0.0012036591237359895,2018-05-30,84.99,-0.004917456972251544,2018-05-30,110.44,0.0013600507752289381,2018-05-30,17.18,-0.0017431725740848503,2018-05-30,17.24,0.0,2018-05-30,128.42,0.00023366305787053676,2018-05-30,146.53,-0.00013647219379053777,2018-05-30,13.96,-0.0014306151645206988,2018-05-30,1.61,0.0,2018-05-30,13.52,-0.003684598378776771,2018-05-30,75.93,-0.00039494470774070756,2018-05-30,2.09,0.0,2018-05-30,12.5,-0.002394253790901746,2018-05-30,81.76,0.0009794319294809117,2018-05-30,8.83,0.002270147559591429
51,2018-05-29,109.71,51,2018-05-29,82.97,-0.011791329204382972,2018-05-29,290.78,-0.010548523206751148,2018-05-29,85.41,-0.01237280296022214,2018-05-29,110.29,-0.012446275071633206,2018-05-29,17.21,-0.013188073394495459,2018-05-29,17.24,-0.01710376282782211,2018-05-29,128.39,-0.01684661918983088,2018-05-29,146.55,-0.01578240429818667,2018-05-29,13.98,-0.009915014164305846,2018-05-29,1.61,-0.012269938650306678,2018-05-29,13.57,-0.01380813953488369,2018-05-29,75.96,-0.012352099856975718,2018-05-29,2.09,-0.014150943396226578,2018-05-29,12.53,-0.018025078369905967,2018-05-29,81.68,-0.013049782503624874,2018-05-29,8.81,-0.0011337868480725266
52,2018-05-28,110.88,52,2018-05-28,83.96,-0.002968768554803436,2018-05-28,293.88,-0.0008839328211055486,2018-05-28,86.48,-0.004947646991140142,2018-05-28,111.68,0.0027835144114214394,2018-05-28,17.44,-0.0005730659025786622,2018-05-28,17.54,-0.0017074558907228532,2018-05-28,130.59,-0.0019870080244553945,2018-05-28,148.9,-0.0012743980146220357,2018-05-28,14.12,-0.0014144271570014633,2018-05-28,1.63,0.0,2018-05-28,13.76,-0.0028985507246377384,2018-05-28,76.91,-0.0034983156258099335,2018-05-28,2.12,0.0,2018-05-28,12.76,-0.0031250000000000444,2018-05-28,82.76,-0.0014478764478763617,2018-05-28,8.82,0.005701254275940704
53,2018-05-25,110.98,53,2018-05-25,84.21,0.008986340762041634,2018-05-25,294.14,-0.0017986221875319064,2018-05-25,86.91,0.008119707690523281,2018-05-25,111.37,0.0022498200143987734,2018-05-25,17.45,0.0005733944954127157,2018-05-25,17.57,0.0028538812785388057,2018-05-25,130.85,0.002835683629675012,2018-05-25,149.09,-0.0026757642651682456,2018-05-25,14.14,-0.0007067137809186885,2018-05-25,1.63,0.0,2018-05-25,13.8,0.00877192982456143,2018-05-25,77.18,0.007045929018789199,2018-05-25,2.12,0.0,2018-05-25,12.8,0.010260457774269982,2018-05-25,82.88,0.002540220152413175,2018-05-25,8.77,0.008045977011494232
54,2018-05-24,111.09,54,2018-05-24,83.46,0.0011996161228406965,2018-05-24,294.67,0.0020744065836904024,2018-05-24,86.21,-0.0033526011560693902,2018-05-24,111.12,0.002797581445717956,2018-05-24,17.44,-0.0005730659025786622,2018-05-24,17.52,-0.0034129692832763903,2018-05-24,130.48,-0.003436951042541936,2018-05-24,149.49,-0.0027351567711807467,2018-05-24,14.15,0.0014154281670204494,2018-05-24,1.63,-0.0060975609756097615,2018-05-24,13.68,0.00219780219780219,2018-05-24,76.64,0.002747612194164528,2018-05-24,2.12,0.0,2018-05-24,12.67,-0.0015760441292356209,2018-05-24,82.67,-0.0004836174585901576,2018-05-24,8.7,-0.012485811577752637
55,2018-05-23,110.95,55,2018-05-23,83.36,0.004700494154513679,2018-05-23,294.06,0.005333333333333412,2018-05-23,86.5,0.0018531387537641386,2018-05-23,110.81,0.004988209686196177,2018-05-23,17.45,0.004605641911341385,2018-05-23,17.58,0.004571428571428449,2018-05-23,130.93,0.004449558879938698,2018-05-23,149.9,0.0029439314866854804,2018-05-23,14.13,0.004978662873399653,2018-05-23,1.64,0.006134969325153339,2018-05-23,13.65,-0.001463057790782707,2018-05-23,76.43,0.003676953381483994,2018-05-23,2.12,0.004739336492891155,2018-05-23,12.69,0.0,2018-05-23,82.71,0.004737609329446002,2018-05-23,8.81,-0.006764374295377573
56,2018-05-22,110.36,56,2018-05-22,82.97,0.006062810719049461,2018-05-22,292.5,-0.000888099467140302,2018-05-22,86.34,0.006645680307800106,2018-05-22,110.26,9.070294784585542e-05,2018-05-22,17.37,0.002308136180034781,2018-05-22,17.5,-0.0017113519680548306,2018-05-22,130.35,-0.0015319800842590325,2018-05-22,149.46,0.0030199315482184463,2018-05-22,14.06,0.000711743772241924,2018-05-22,1.63,0.006172839506172645,2018-05-22,13.67,0.005886681383370229,2018-05-22,76.15,0.005413255875363232,2018-05-22,2.11,0.004761904761904745,2018-05-22,12.69,-0.0007874015748031704,2018-05-22,82.32,0.002435460301996928,2018-05-22,8.87,0.011402508551881407
57,2018-05-21,110.34,57,2018-05-21,82.47,-0.0022985724655213424,2018-05-21,292.76,0.009238830667402054,2018-05-21,85.77,0.0024544179523140475,2018-05-21,110.25,0.007677543186180413,2018-05-21,17.33,0.0028935185185183787,2018-05-21,17.53,-0.0011396011396010985,2018-05-21,130.55,-0.001529636711281035,2018-05-21,149.01,0.004923118424602135,2018-05-21,14.05,0.008614501076812608,2018-05-21,1.62,0.0,2018-05-21,13.59,-0.005852231163130939,2018-05-21,75.74,-0.006688524590164002,2018-05-21,2.1,0.009615384615384581,2018-05-21,12.7,-0.002356637863315081,2018-05-21,82.12,0.0013412998414827904,2018-05-21,8.77,-0.017917133258678608
58,2018-05-18,109.33,58,2018-05-18,82.66,0.0031553398058250526,2018-05-18,290.08,-0.0009987257636808744,2018-05-18,85.56,-0.0018665422305179646,2018-05-18,109.41,0.0027495188342039345,2018-05-18,17.28,0.0,2018-05-18,17.55,0.0028571428571428914,2018-05-18,130.75,0.002530286765833667,2018-05-18,148.28,0.0016888468553670766,2018-05-18,13.93,-0.0007173601147776321,2018-05-18,1.62,-0.006134969325153228,2018-05-18,13.67,0.0,2018-05-18,76.25,0.0007875049219057129,2018-05-18,2.08,-0.01421800947867291,2018-05-18,12.73,0.005529225908372792,2018-05-18,82.01,0.002444688913335824,2018-05-18,8.93,0.003370786516853963
59,2018-05-17,109.47,59,2018-05-17,82.4,0.004388103364212581,2018-05-17,290.37,-0.004457091918949496,2018-05-17,85.72,0.001518869026755354,2018-05-17,109.11,-0.002103530272544396,2018-05-17,17.28,0.0005790387955992848,2018-05-17,17.5,0.0011441647597254523,2018-05-17,130.42,0.00161277935642401,2018-05-17,148.03,-0.005909609831441731,2018-05-17,13.94,-0.0049964311206281975,2018-05-17,1.63,0.0,2018-05-17,13.67,0.004408523144746601,2018-05-17,76.19,-0.0006558237145855017,2018-05-17,2.11,-0.004716981132075526,2018-05-17,12.66,0.0031695721077655836,2018-05-17,81.81,0.0029422581831557437,2018-05-17,8.9,0.017142857142857126
60,2018-05-16,109.96,60,2018-05-16,82.04,0.008853910477127469,2018-05-16,291.67,0.005862675449184396,2018-05-16,85.59,0.014700652045050555,2018-05-16,109.34,0.0032113037893386487,2018-05-16,17.27,0.006997084548105104,2018-05-16,17.48,0.0045977011494253706,2018-05-16,130.21,0.004551766702669324,2018-05-16,148.91,0.0058767900567413545,2018-05-16,14.01,0.005743000717875146,2018-05-16,1.63,0.0,2018-05-16,13.61,0.013402829486224954,2018-05-16,76.24,0.002103049421661396,2018-05-16,2.12,0.00952380952380949,2018-05-16,12.62,0.01774193548387082,2018-05-16,81.57,0.0014732965009207621,2018-05-16,8.75,0.0069044879171462625
61,2018-05-15,109.32,61,2018-05-15,81.32,-0.007324218750000111,2018-05-15,289.97,0.003564753928151365,2018-05-15,84.35,-0.0026013952938394036,2018-05-15,108.99,0.0027601435274633435,2018-05-15,17.15,0.0011675423234092097,2018-05-15,17.4,-0.002865329512893977,2018-05-15,129.62,-0.0029997692485191907,2018-05-15,148.04,0.0012173677803326566,2018-05-15,13.93,0.0036023054755043304,2018-05-15,1.63,0.006172839506172645,2018-05-15,13.43,-0.006656804733727761,2018-05-15,76.08,-0.005490196078431375,2018-05-15,2.1,0.0,2018-05-15,12.4,0.004862236628849326,2018-05-15,81.45,-0.0022050716648289725,2018-05-15,8.69,-0.0011494252873562871
62,2018-05-14,108.93,62,2018-05-14,81.92,-0.0012192148256522373,2018-05-14,288.94,-0.00044971806136917536,2018-05-14,84.57,-0.002123893805309862,2018-05-14,108.69,-0.0024779735682819437,2018-05-14,17.13,-0.0011661807580174433,2018-05-14,17.45,-0.0028571428571428914,2018-05-14,130.01,-0.002684872660325466,2018-05-14,147.86,0.0018972760536657418,2018-05-14,13.88,0.0,2018-05-14,1.62,-0.006134969325153228,2018-05-14,13.52,-0.0007390983000739038,2018-05-14,76.5,-0.0001307018690367423,2018-05-14,2.1,-0.004739336492890933,2018-05-14,12.34,-0.0024252223120452276,2018-05-14,81.63,-0.0017121193591781436,2018-05-14,8.7,-0.002293577981651529
63,2018-05-11,108.98,63,2018-05-11,82.02,-0.002068378148193273,2018-05-11,289.07,-0.008642271682842262,2018-05-11,84.75,-0.00865598315592464,2018-05-11,108.96,-0.011521364419849522,2018-05-11,17.15,-0.009815242494226384,2018-05-11,17.5,-0.010180995475113086,2018-05-11,130.36,-0.01062537947783837,2018-05-11,147.58,-0.012842809364548402,2018-05-11,13.88,-0.008571428571428563,2018-05-11,1.63,-0.012121212121212088,2018-05-11,13.53,-0.004415011037527616,2018-05-11,76.51,-0.005459508644222066,2018-05-11,2.11,-0.004716981132075526,2018-05-11,12.37,-0.004025764895330131,2018-05-11,81.77,-0.007525185095278664,2018-05-11,8.72,0.004608294930875667
64,2018-05-10,109.9,64,2018-05-10,82.19,-0.0018217148409036543,2018-05-10,291.59,0.012008468399680616,2018-05-10,85.49,0.013755484406498208,2018-05-10,110.23,0.0019087438647520383,2018-05-10,17.32,0.01942319011183069,2018-05-10,17.68,0.03816793893129766,2018-05-10,131.76,0.03977272727272729,2018-05-10,149.5,0.03417266187050361,2018-05-10,14.0,0.010830324909747224,2018-05-10,1.65,0.01851851851851838,2018-05-10,13.59,0.02334337349397586,2018-05-10,76.93,0.013436964826768705,2018-05-10,2.12,0.024154589371980784,2018-05-10,12.42,0.007299270072992581,2018-05-10,82.39,0.014530230267208566,2018-05-10,8.68,0.0011534025374855261
65,2018-05-09,108.71,65,2018-05-09,82.34,0.013789706968726945,2018-05-09,288.13,0.003063533507397631,2018-05-09,84.33,0.01345992068261026,2018-05-09,110.02,0.006495288628670659,2018-05-09,16.99,0.007113218731475746,2018-05-09,17.03,0.013087447947650377,2018-05-09,126.72,0.013273628658243997,2018-05-09,144.56,0.006685236768802394,2018-05-09,13.85,0.0021707670043413785,2018-05-09,1.62,0.012499999999999956,2018-05-09,13.28,0.016067329762815552,2018-05-09,75.91,0.014975264072736971,2018-05-09,2.07,0.004854368932038833,2018-05-09,12.33,0.02154101077050541,2018-05-09,81.21,0.007818317200297686,2018-05-09,8.67,0.014035087719298067
66,2018-05-08,108.41,66,2018-05-08,81.22,-0.014679121679000429,2018-05-08,287.25,-0.007326260496941628,2018-05-08,83.21,-0.011757719714964532,2018-05-08,109.31,-0.005730398399126702,2018-05-08,16.87,-0.010557184750733084,2018-05-08,16.81,-0.014076246334310927,2018-05-08,125.06,-0.0149653434152488,2018-05-08,143.6,-0.01203990368077057,2018-05-08,13.82,-0.007183908045977017,2018-05-08,1.6,-0.012345679012345734,2018-05-08,13.07,-0.019504876219054723,2018-05-08,74.79,-0.014234875444839812,2018-05-08,2.06,-0.009615384615384581,2018-05-08,12.07,-0.02425222312045261,2018-05-08,80.58,-0.009099852434825362,2018-05-08,8.55,-0.025085518814139007
67,2018-05-07,109.21,67,2018-05-07,82.43,-0.0029031087456150573,2018-05-07,289.37,-0.006147822503091205,2018-05-07,84.2,-0.018075801749271148,2018-05-07,109.94,0.0019137883896838126,2018-05-07,17.05,-0.01558891454965361,2018-05-07,17.05,-0.030699260943718,2018-05-07,126.96,-0.030543677458766183,2018-05-07,145.35,-0.0237103707684041,2018-05-07,13.92,-0.0042918454935623185,2018-05-07,1.62,-0.006134969325153228,2018-05-07,13.33,-0.024158125915080486,2018-05-07,75.87,-0.0006585879873550748,2018-05-07,2.08,-0.004784688995215225,2018-05-07,12.37,-0.026750590086546122,2018-05-07,81.32,-0.010705596107056126,2018-05-07,8.77,-0.015712682379349086
68,2018-05-02,109.74,68,2018-05-02,82.67,0.0032766990291261955,2018-05-02,291.16,0.0037231108659681045,2018-05-02,85.75,0.006337284356296324,2018-05-02,109.73,-0.0053480783176214075,2018-05-02,17.32,-0.0005770340450085287,2018-05-02,17.59,-0.007896221094190636,2018-05-02,130.96,-0.008629825889477583,2018-05-02,148.88,-0.01128967990436991,2018-05-02,13.98,0.003589375448671994,2018-05-02,1.63,-0.012121212121212088,2018-05-02,13.66,0.00073260073260073,2018-05-02,75.92,-0.013513513513513375,2018-05-02,2.09,-0.014150943396226578,2018-05-02,12.71,0.015987210231814597,2018-05-02,82.2,-0.0035155776457751475,2018-05-02,8.91,0.013651877133106005
69,2018-05-01,109.36,69,2018-05-01,82.4,-0.007826610475616946,2018-05-01,290.08,0.01700382147740398,2018-05-01,85.21,0.004124440254536843,2018-05-01,110.32,-0.003252620166245168,2018-05-01,17.33,0.011085180863477095,2018-05-01,17.73,-0.005050505050505083,2018-05-01,132.1,-0.0045964885841308645,2018-05-01,150.58,-0.005547483819838717,2018-05-01,13.93,0.016788321167883202,2018-05-01,1.65,0.012269938650306678,2018-05-01,13.65,-0.01015228426395931,2018-05-01,76.96,-0.012827090815803022,2018-05-01,2.12,0.024154589371980784,2018-05-01,12.51,-0.021126760563380254,2018-05-01,82.49,0.007203907203907178,2018-05-01,8.79,-0.021158129175946727
70,2018-04-27,107.53,70,2018-04-27,83.05,-0.00741006334408989,2018-04-27,285.23,0.00038580246913588745,2018-04-27,84.86,-0.0024685553073938715,2018-04-27,110.68,-0.002073753493823771,2018-04-27,17.14,0.0005837711617047159,2018-04-27,17.82,-0.001680672268907668,2018-04-27,132.71,-0.001805189921022743,2018-04-27,151.42,-0.007602569144055771,2018-04-27,13.7,0.0007304601899196239,2018-04-27,1.63,-0.0060975609756097615,2018-04-27,13.79,-0.0043321299638989785,2018-04-27,77.96,-0.008142493638676807,2018-04-27,2.07,0.0,2018-04-27,12.78,-0.0007818608287724071,2018-04-27,81.9,-0.0017064846416382506,2018-04-27,8.98,-0.0044345898004433115
71,2018-04-26,107.49,71,2018-04-26,83.67,0.004803650774588775,2018-04-26,285.12,0.002602152050073858,2018-04-26,85.07,-0.0029301453352086337,2018-04-26,110.91,0.0009024456276509607,2018-04-26,17.13,0.0029274004683841337,2018-04-26,17.85,0.002808988764045006,2018-04-26,132.95,0.0024127271356404467,2018-04-26,152.58,-0.004696673189823919,2018-04-26,13.69,0.002196193265007196,2018-04-26,1.64,0.006134969325153339,2018-04-26,13.85,0.0021707670043413785,2018-04-26,78.6,-0.00012721027859052825,2018-04-26,2.07,0.004854368932038833,2018-04-26,12.79,0.0031372549019608176,2018-04-26,82.04,0.0035474006116209544,2018-04-26,9.02,0.007821229050279266
72,2018-04-25,107.21,72,2018-04-25,83.27,-0.0010796545105566935,2018-04-25,284.38,0.0009503361374114672,2018-04-25,85.32,0.000938526513373894,2018-04-25,110.81,-0.006722839727500873,2018-04-25,17.08,-0.0005851375073142595,2018-04-25,17.8,-0.0005614823133069935,2018-04-25,132.63,7.540340823397607e-05,2018-04-25,153.3,-0.0021480179652411113,2018-04-25,13.66,0.0014662756598240456,2018-04-25,1.63,-0.0060975609756097615,2018-04-25,13.82,0.002175489485134241,2018-04-25,78.61,-0.003928028383172855,2018-04-25,2.06,0.0,2018-04-25,12.75,0.0015710919088767206,2018-04-25,81.75,-0.0004890573419734645,2018-04-25,8.95,0.00561797752808979
73,2018-04-24,107.11,73,2018-04-24,83.36,-0.002632208662359359,2018-04-24,284.11,-0.0037170810393800657,2018-04-24,85.24,-0.00046904315197005,2018-04-24,111.56,-0.0007165890361877647,2018-04-24,17.09,-0.0023350846468184194,2018-04-24,17.81,0.0005617977528089568,2018-04-24,132.62,0.0003017046311659666,2018-04-24,153.63,0.0022834029227556396,2018-04-24,13.64,-0.0036523009495981196,2018-04-24,1.64,-0.0060606060606061,2018-04-24,13.79,-0.002892263195950928,2018-04-24,78.92,-0.0016445287792535845,2018-04-24,2.06,-0.004830917874396046,2018-04-24,12.73,0.005529225908372792,2018-04-24,81.79,-0.0020741825280623516,2018-04-24,8.9,-0.001122334455667784
74,2018-04-23,107.51,74,2018-04-23,83.58,0.002639155470249399,2018-04-23,285.17,0.0009125688814011212,2018-04-23,85.28,-0.00011724703951232485,2018-04-23,111.64,0.0008965393580777636,2018-04-23,17.13,0.0011689070718876593,2018-04-23,17.8,0.0011248593925758943,2018-04-23,132.58,0.0016621335750981459,2018-04-23,153.28,0.001961040658909674,2018-04-23,13.69,0.0007309941520468044,2018-04-23,1.65,0.0,2018-04-23,13.83,0.0,2018-04-23,79.05,-0.0026495079485239215,2018-04-23,2.07,0.004854368932038833,2018-04-23,12.66,-0.008613938919342146,2018-04-23,81.96,0.0006104260774020265,2018-04-23,8.91,-0.002239641657334812
75,2018-04-20,107.41,75,2018-04-20,83.36,0.00264613904257871,2018-04-20,284.91,0.0029217121937483714,2018-04-20,85.29,0.003529827038475153,2018-04-20,111.54,-0.003751339764201389,2018-04-20,17.11,0.0035190615835776207,2018-04-20,17.78,0.0,2018-04-20,132.36,0.0,2018-04-20,152.98,0.007308882596957833,2018-04-20,13.68,0.0029325513196480912,2018-04-20,1.65,0.0,2018-04-20,13.83,0.0065502183406114245,2018-04-20,79.26,0.004435432771511927,2018-04-20,2.06,0.0,2018-04-20,12.77,-0.010077519379845024,2018-04-20,81.91,0.0015896307165566004,2018-04-20,8.93,0.003370786516853963
76,2018-04-19,107.1,76,2018-04-19,83.14,0.01168167437332679,2018-04-19,284.08,0.0031781905501799823,2018-04-19,84.99,0.011304140885292524,2018-04-19,111.96,0.002596937404853561,2018-04-19,17.05,0.006493506493506551,2018-04-19,17.78,0.006225240520656428,2018-04-19,132.36,0.0060808756460930535,2018-04-19,151.87,0.006161388631244158,2018-04-19,13.64,0.002941176470588225,2018-04-19,1.65,0.0060975609756097615,2018-04-19,13.74,0.002188183807439792,2018-04-19,78.91,0.010112647209421288,2018-04-19,2.06,0.004878048780487809,2018-04-19,12.9,0.009389671361502483,2018-04-19,81.78,0.004298170207540197,2018-04-19,8.9,0.007927519818799578
